ID,title,content,label
SAMPLE_10,"트럼프 ""조만간 EU에 25% 관세 부과""","도널드 트럼프 전 미국 대통령이 유럽연합(EU)의 무역 관행이 불공정하다며, 조만간 EU산 수입품에 대해 25%의 고율 관세를 부과할 수 있다고 강력히 경고했다. 이는 미국과 EU 간의 무역 갈등이 다시금 격화될 수 있음을 시사하는 것으로, 글로벌 금융 시장에 불확실성을 더하고 있다.

트럼프 전 대통령은 최근 한 연설에서 ""유럽은 무역 장벽을 통해 우리를 오랫동안 기만해왔다""고 주장하며, 특히 프랑스산 와인, 독일산 기계류, 이탈리아산 명품 등 특정 품목을 거론하며 관세 부과의 정당성을 역설했다. 이는 과거 대통령 재임 시절, 국가 안보를 이유로 수입산 철강·알루미늄에 고율 관세를 부과했던 '무역확장법 232조'를 다시 꺼내들 수 있다는 신호로 해석된다.

국제무역 전문가는 ""이러한 발언은 EU를 압박해 무역 협상에서 유리한 고지를 점하려는 전형적인 협상 전략""이라며 ""실제 관세가 부과될 경우, EU 역시 미국산 대두, 오렌지 등에 대한 보복 관세로 맞대응할 것이 확실해 전면적인 무역 전쟁으로 비화될 수 있다""고 분석했다.

트럼프 전 대통령의 '미국 우선주의'에 기반한 보호무역 기조가 재확인되면서, 대외 의존도가 높은 한국을 포함한 전 세계 국가들은 향후 미국의 통상 정책 변화에 촉각을 곤두세우고 있다. 관세 위협이 현실화될 경우, 글로벌 공급망의 혼란과 세계 경제의 위축은 불가피할 전망이다.",0
SAMPLE_11,"AI 사령관, 드디어 참전","미국 국방부가 인공지능(AI)을 활용하여 전장의 모든 상황을 종합적으로 분석하고, 지휘관에게 최적의 작전 계획을 제안하는 'AI 사령관' 시스템의 실전 테스트에 돌입했다. 이는 AI를 단순한 정찰이나 공격 무기를 넘어, 전쟁의 승패를 좌우하는 지휘통제 영역까지 확장하는 것으로, 미래 전쟁의 패러다임을 바꿀 '게임 체인저'가 될 수 있다는 점에서 주목된다.

미 국방고등연구계획국(DARPA)이 주도하는 이 프로젝트의 정식 명칭은 '전략적 통합 지휘통제 시스템(SI-C2)'이다. 이 시스템은 전 세계에 흩어져 있는 위성, 정찰기, 드론, 지상군 등 모든 군사 자산으로부터 수집되는 방대한 데이터를 실시간으로 융합·분석한다. 이후 AI 알고리즘이 적의 예상 이동 경로, 병력 규모, 잠재적 위협 등을 예측하고, 아군 피해를 최소화하면서도 전략적 목표를 달성할 수 있는 여러 가지 작전 시나리오를 수립해 인간 지휘관에게 보고하는 방식이다.

프로젝트 책임자는 ""AI 사령관은 최종적인 의사 결정을 내리는 것이 아니라, 인간 지휘관이 수많은 정보의 홍수 속에서 가장 합리적인 결정을 내릴 수 있도록 돕는 '최고의 참모' 역할을 수행하는 것""이라고 설명했다.

군사 전문가들은 AI 지휘통제 시스템의 도입이 미래 전장의 속도와 복잡성을 획기적으로 변화시킬 것으로 보고 있다. 누가 더 빠르고 정확하게 전장 상황을 인식하고 결심하느냐가 전쟁의 승패를 가르는 핵심 요인이 될 것이기 때문이다. AI 사령관의 등장은 이제 SF 영화 속 상상이 아닌, 눈앞의 현실로 다가오고 있다.",0
SAMPLE_12,광주는 AI 기회의 땅…새 둥지 트는 기업들,"광주광역시가 대한민국 인공지능(AI) 산업의 새로운 중심지로 떠오르면서, 수도권의 유망 AI 스타트업과 대기업의 연구소가 광주로 이전하거나 새 둥지를 트는 사례가 급증하고 있다. 이는 광주시가 국가 AI 데이터센터를 중심으로 구축하고 있는 'AI 융복합 집적단지'의 인프라와 파격적인 지원 정책이 시너지를 내고 있기 때문으로 분석된다.

광주시는 첨단3지구에 조성 중인 AI 집적단지에 입주하는 기업들을 대상으로 법인세 감면, R&D 자금 지원, 실증 장비 무료 제공 등 전방위적인 지원을 펼치고 있다. 특히, 세계적 수준의 연산 능력을 갖춘 국가 AI 데이터센터의 컴퓨팅 자원을 저렴하게 이용할 수 있다는 점이 자금력이 부족한 스타트업들에게 가장 큰 매력으로 작용하고 있다. 현재까지 200여 개가 넘는 기업과 기관이 광주에 새롭게 둥지를 틀었거나 이전을 확정했다.

광주 AI 산업 생태계에 합류한 한 스타트업 대표는 ""수도권에서는 상상하기 어려운 규모의 GPU 자원을 정부 지원으로 활용할 수 있어, AI 모델 개발 속도를 획기적으로 높일 수 있었다""며 ""광주가 바로 AI 기업에게는 '기회의 땅'""이라고 평가했다.

광주시의 성공적인 기업 유치는 AI 산업 육성을 통한 지역 균형 발전의 모범 사례로 평가받고 있다. 향후 AI 집적단지가 본격적으로 가동되면, 광주는 명실상부한 대한민국 AI 산업의 심장이자 글로벌 AI 혁신의 거점으로 도약할 전망이다.",0
SAMPLE_13,"채비 전기차 충전소, 美 텍사스로 확대","국내 전기차 충전기 제조 및 운영(CPO) 선도기업인 채비(CHAEVI)가 미국 텍사스주에 대규모 급속 충전소 구축을 시작하며 북미 시장 공략을 본격화한다. 이는 인플레이션 감축법(IRA)과 국가 전기차 충전 인프라 확충 계획(NEVI)에 힘입어 급성장하는 미국 충전 시장을 선점하기 위한 전략적 행보다.

채비는 텍사스주의 주요 도시와 고속도로를 중심으로, 자체 개발한 400kW(킬로와트)급 초급속 충전기를 포함한 대규모 충전 인프라를 구축할 계획이다. 채비의 충전기는 미국 현지의 충전 표준인 'CCS 콤보 1'과 테슬라의 'NACS'를 모두 지원하는 듀얼 커넥터 방식으로 제작되어 모든 종류의 전기차 운전자에게 편의를 제공하는 것이 특징이다. 또한, 미국 현지 생산을 통해 NEVI 프로그램의 보조금 지급 요건을 충족시켜 가격 경쟁력까지 확보했다.

채비 미국법인 대표는 ""텍사스는 미국 내에서도 전기차 등록 대수와 인구 증가율이 가장 높은 핵심적인 시장""이라며, ""우리의 뛰어난 기술력과 안정적인 운영 노하우를 바탕으로 미국 운전자들에게 최고의 충전 경험을 제공하고, K-충전기의 우수성을 널리 알릴 것""이라고 밝혔다.

국내 충전 시장에서 검증된 채비의 이번 미국 시장 진출은 K-충전기 산업의 글로벌 경쟁력을 보여주는 중요한 사례다. 향후 채비는 텍사스를 교두보 삼아 캘리포니아, 플로리다 등 다른 주로도 사업을 확장하며 북미 대표 CPO 기업으로 도약한다는 목표다.",1
SAMPLE_14,자율주행 등 첨단기술 확보 및 미래차 핵심부품 공급망 확충에 5천억 원 투입,"정부가 미래 모빌리티 시장의 주도권을 확보하고 공급망 안정을 도모하기 위해 자율주행, 인공지능(AI) 등 첨단 기술 R&D와 핵심 부품 국산화에 총 5천억 원 규모의 정책 자금을 투입한다. 이번 투자는 특정 국가에 대한 높은 부품 의존도를 낮추고, 국내에 안정적인 미래차 부품 생태계를 구축하는 데 초점이 맞춰져 있다.

산업통상자원부는 최근 '미래자동차 핵심기술 개발사업'의 신규 과제를 공모하며, ▲레벨 4 이상 자율주행을 위한 통합 제어기 및 인지 센서 기술 ▲차량용 시스템 반도체 설계 및 양산 기술 ▲전기차 구동모터용 희토류 대체 소재 개발 등을 집중 지원 분야로 선정했다. 선정된 기업 및 연구기관에는 과제별로 최대 100억 원의 연구개발 자금이 3년간 지원된다.

산업부 관계자는 ""미래차의 핵심 경쟁력은 하드웨어가 아닌 소프트웨어와 반도체, 그리고 안정적인 부품 공급망에서 나온다""며, ""이번 집중 투자를 통해 국내 중소·중견 부품업체들이 미래차 시장의 핵심 공급자로 성장할 수 있도록 지원하고, 공급망 리스크에 흔들리지 않는 견고한 산업 기반을 구축할 것""이라고 밝혔다.

글로벌 공급망 재편과 기술 패권 경쟁이 심화되는 가운데, 정부의 이번 선제적인 투자는 국내 자동차 산업의 지속 가능한 성장을 위한 중요한 마중물이 될 것으로 기대된다. 이를 통해 국내 부품업계의 기술 자립도를 높이고, 나아가 글로벌 시장으로 진출하는 발판을 마련할 수 있을지 주목된다.",1
SAMPLE_15,"태양광 패키지 이어 배터리 공장도 함께…한화·LG ""UAM도 협력""","한화그룹과 LG그룹이 기존의 태양광 및 에너지저장장치(ESS) 분야 협력을 넘어, 미래 신성장 동력으로 꼽히는 도심항공모빌리티(UAM) 분야까지 파트너십을 전면 확대한다. 이는 각 그룹이 보유한 항공우주, 배터리, 전장 기술의 시너지를 극대화하여 급성장하는 미래 모빌리티 시장을 선점하기 위한 전략적 동맹이다.

양사의 협력은 UAM 기체 개발부터 관제, 서비스 플랫폼 구축까지 전 영역을 아우른다. 한화에어로스페이스는 UAM의 핵심인 동체 및 추진 시스템 개발을 담당하고, LG에너지솔루션은 UAM의 장거리 운항을 위한 고에너지밀도 경량 배터리를, LG이노텍과 LG디스플레이는 자율비행에 필요한 첨단 센서와 조종석 디스플레이 등 전장 부품을 공급하는 방식이다. 양사는 미국에 공동으로 배터리 생산 공장을 짓는 방안도 함께 검토 중이다.

한 재계 관계자는 ""이번 협력은 특정 제품을 사고파는 관계를 넘어, K-UAM 생태계를 함께 구축하는 사실상의 '기술 동맹'""이라며, ""서로 다른 분야에서 최고 수준의 기술력을 가진 두 그룹이 손을 잡음으로써 UAM 상용화 시점을 크게 앞당길 수 있을 것""이라고 평가했다.

미래 먹거리 발굴을 위한 국내 대기업 간의 이종 결합은 앞으로 더욱 활발해질 전망이다. 한화와 LG의 이번 동맹이 향후 수백조 원 규모로 성장이 예상되는 글로벌 UAM 시장에서 '게임 체인저'가 될 수 있을지 귀추가 주목된다.",0
SAMPLE_16,中 전기차 리서치 지속…가격인하 경쟁 치열,"중국 전기차 시장이 극심한 수요 둔화와 공급 과잉이 맞물리면서 '치킨게임' 양상의 치열한 가격 인하 경쟁에 휩싸였다. 시장 선두 업체인 BYD가 주력 모델의 가격을 10% 이상 인하하며 포문을 열자, 샤오펑, 니오 등 후발 주자들도 잇따라 가격을 내리며 출혈 경쟁에 가세하는 모습이다.

이러한 가격 전쟁의 배경에는 중국 정부의 전기차 구매 보조금 폐지와 경기 침체로 인한 소비 심리 위축이 자리 잡고 있다. 과거 폭발적인 성장세를 이끌었던 정책적 지원이 사라지면서, 기업들은 오직 가격 경쟁력만으로 생존을 도모해야 하는 절박한 상황에 내몰린 것이다. 현재 중국 내 전기차 재고는 300만 대를 넘어선 것으로 추산되며, 이는 연간 판매량의 절반에 육박하는 수치다.

한 시장조사업체 연구원은 ""현재 중국 전기차 시장은 수십 개의 브랜드가 난립하며 옥석 가리기가 진행되는 구조조정의 초기 단계""라며 ""자본력과 기술력이 부족한 중소 업체들은 이번 가격 전쟁을 버티지 못하고 시장에서 퇴출될 가능성이 높다""고 분석했다.

중국발(發) 가격 인하 경쟁은 국내를 포함한 글로벌 자동차 시장에도 상당한 영향을 미칠 전망이다. 가격 경쟁력을 앞세운 중국산 전기차가 해외 수출을 본격화할 경우, 각국 시장에서 기존 완성차 업체들과의 치열한 점유율 경쟁이 불가피하기 때문이다. 향후 중국 전기차 시장의 구조조정 향방이 글로벌 자동차 산업의 지형을 바꾸는 중요한 변수가 될 것이다.",1
SAMPLE_17,올해 10대 제조업 투자 119조 전망…7% 증가,"반도체, 철강, 석유화학 등 국내 10대 주력 제조업 분야의 올해 설비투자 규모가 총 119조 원에 달해, 전년 대비 7% 증가할 것이라는 전망이 나왔다. 이는 글로벌 경기 둔화 우려에도 불구하고, 기업들이 미래 시장 선점을 위한 첨단 기술 투자와 친환경 전환 투자를 늦출 수 없다는 전략적 판단에 따른 것으로 분석된다.

산업연구원(KIET)이 발표한 '2025년 주요 산업별 설비투자 전망' 보고서에 따르면, 특히 반도체 산업이 전체 투자를 주도할 것으로 보인다. 삼성전자와 SK하이닉스는 인공지능(AI) 시장 성장에 대응하기 위해 고대역폭 메모리(HBM)와 차세대 파운드리 공정 개발에 각각 수십조 원 규모의 투자를 집행할 계획이다. 또한, 철강 및 석유화학 업계는 탄소중립 목표 달성을 위한 친환경 설비 전환에 대규모 투자를 예고했다.

보고서는 ""대외 경제의 불확실성이 상존하지만, 우리 기업들은 단기적인 업황 변동에 흔들리지 않고 미래 경쟁력 확보를 위한 투자를 지속하고 있다""며 ""특히 디지털 전환과 그린 전환이라는 두 가지 메가트렌드에 대응하기 위한 투자가 전체 설비투자의 절반 이상을 차지할 것""이라고 분석했다.

다만, 높은 금리와 원자재 가격 상승, 그리고 미·중 갈등 심화에 따른 공급망 불안 등은 기업 투자에 부담으로 작용할 수 있는 잠재적 리스크 요인으로 꼽혔다. 정부의 규제 완화와 적극적인 세제 지원이 기업들의 투자 심리를 위축시키지 않고 계획된 투자가 차질 없이 집행되도록 뒷받침해야 할 시점이다.",0
SAMPLE_18,패스워드 대신 인증키 발행…재사용 불가능 지문·안면 2차 인증…AI로 악성 트래픽 탐지,"사용자 인증 방식의 패러다임이 기존의 패스워드를 완전히 대체하는 '패스키(Passkey)' 중심으로 빠르게 전환되고 있다. 이는 패스워드 유출 및 재사용으로 인한 보안 사고를 원천적으로 차단하기 위한 것으로, 인공지능(AI) 기술을 결합한 다중 인증 방식까지 더해지며 보안 수준을 한층 끌어올리고 있다.

패스키는 사용자의 스마트폰이나 PC 등 개인 기기에 암호화된 인증키를 저장하고, 로그인이 필요할 때마다 지문이나 안면 인식과 같은 생체 정보를 통해 서버와 통신하는 기술이다. 서버에는 비밀번호가 저장되지 않아 대규모 정보 유출 사고가 발생해도 안전하며, 매번 새로운 키가 생성되어 재사용이 불가능해 피싱이나 스미싱 공격에 매우 효과적이다. 현재 구글, 애플, 마이크로소프트 등 빅테크 기업들이 FIDO(Fast IDentity Online) 얼라이언스를 통해 패스키 표준을 주도하고 있으며, 국내 금융 및 포털 사이트에서도 도입이 확산되는 추세다.

여기에 더해, 기업들은 AI를 활용하여 사용자의 로그인 패턴, 접속 위치, 기기 정보 등 다양한 데이터를 실시간으로 분석하는 'AI 기반 악성 트래픽 탐지 시스템'을 도입하고 있다. 이 시스템은 정상적인 사용자의 행동과 다른 이상 징후가 감지될 경우, 추가적인 2차 인증을 요구하거나 접속을 즉시 차단하여 해킹 시도를 무력화한다.

보안 업계 전문가는 ""패스워드에 의존하는 시대는 사실상 끝났다""며, ""편의성과 보안성을 모두 잡은 패스키와 AI 기반의 지능형 인증 시스템이 미래 디지털 환경의 표준으로 자리 잡을 것""이라고 전망했다.",0
SAMPLE_19,"트럼프 ""화성 개척""... 우주기업株 날았다","도널드 트럼프 전 미국 대통령이 '화성 개척'을 차기 행정부의 핵심 우주 정책으로 제시하면서, 관련 민간 우주항공 기업들의 주가가 일제히 급등했다. 이는 정부 주도의 대규모 프로젝트 재개 가능성에 대한 시장의 기대감이 반영된 결과로 풀이된다.

트럼프 전 대통령은 최근 한 연설에서 ""우리는 달을 넘어 화성에 미국의 깃발을 꽂는 첫 번째 국가가 될 것""이라고 공언하며, 나사(NASA)의 예산을 확대하고 민간 기업과의 파트너십을 강화하겠다는 의지를 밝혔다. 이 발언 직후 스페이스X의 협력사로 알려진 다수의 상장 기업과 로켓 엔진 및 위성 부품 제조업체들의 주가는 장중 10% 이상 급등하며 강한 상승세를 보였다.

금융 투자 업계에서는 트럼프 행정부 시절 '아르테미스 계획'이 본격화됐던 학습 효과가 투자 심리를 자극한 것으로 분석하고 있다. 한 증권사 연구원은 ""대규모 예산이 투입되는 국가 우주 프로젝트는 관련 산업 생태계 전반에 막대한 낙수효과를 가져온다""며, ""특히 발사체, 위성 통신, 탐사 로버 등 특정 기술을 보유한 기업들이 직접적인 수혜를 입을 것""이라고 설명했다.

다만, 이러한 정책 구상이 실제 예산 배정과 집행으로 이어지기까지는 상당한 불확실성이 존재하는 만큼, 단기적인 기대감에 편승한 투자는 경계해야 한다는 목소리도 나온다. 향후 대선 결과와 그에 따른 미국의 우주 정책 방향에 따라 관련 기업들의 장기적인 성장성이 결정될 전망이다.",0
SAMPLE_20,로봇군단 누비는 '긴박한 전장'…AI에 생사 결정권 맡길 각오됐습니까,"인공지능(AI) 기술이 발전하면서 자율살상무기(Lethal Autonomous Weapons, LAWS)가 현실로 다가오자, 인간의 개입 없이 AI에게 생사여탈권을 맡길 수 있는지를 둘러싼 국제적인 윤리 논쟁이 격화되고 있다. AI 로봇 군단이 누비는 미래 전장은 이미 기술적으로 구현 가능한 단계에 이르렀지만, 사회적, 윤리적 합의는 전혀 이루지 못한 상태다.

자율살상무기는 AI가 스스로 표적을 식별하고 공격 여부를 판단하여 실행하는 무기체계다. 지지자들은 인간의 감정적 판단 오류를 배제하고, 아군의 인명 피해를 최소화하며, 인간보다 빠른 반응 속도로 전장의 효율성을 높일 수 있다고 주장한다. 현재 이스라엘, 미국 등 일부 국가는 AI 기반의 드론과 감시 로봇을 실전에 투입하고 있으며, 기술 수준은 점차 고도화되는 추세다.

반면, 반대론자들은 기계가 인간의 생명을 결정하는 것은 인류의 존엄성에 대한 근본적인 위협이라고 경고한다. AI 알고리즘의 오류나 해킹으로 인해 민간인 대량 학살과 같은 끔찍한 재앙이 발생할 수 있으며, 이는 전쟁의 비인간성을 극단으로 치닫게 할 것이라는 우려다. 유엔(UN)을 중심으로 자율살상무기의 개발과 사용을 금지하는 국제 규범을 마련하려는 논의가 진행 중이지만, 각국의 이해관계가 엇갈려 합의에 이르지 못하고 있다.

기술의 발전 속도를 제도가 따라가지 못하는 현재의 상황은 인류에게 ""AI에게 생사 결정권을 맡길 각오가 되었는가?""라는 근본적인 질문을 던지고 있다. 이 질문에 대한 사회적 합의를 이루지 못한 채 기술만 앞서 나갈 경우, 인류는 돌이킬 수 없는 판도라의 상자를 열게 될지도 모른다.",0
SAMPLE_21,현대차 이대로 가면 中자율주행SW 써야할 수도,"현대자동차가 현재의 소프트웨어 개발 역량과 속도를 유지할 경우, 미래에는 중국의 자율주행 소프트웨어(SW)를 구매해서 사용해야 하는 상황에 직면할 수 있다는 업계의 날카로운 경고가 나왔다. 이는 소프트웨어 중심 자동차(SDV) 시대를 맞아 중국 IT 기업들이 보여주는 무서운 기술 발전 속도를 경계해야 한다는 위기의식의 발로다.

최근 한 자동차 산업 포럼에서 전문가는 ""바이두(Baidu)의 아폴로(Apollo) 플랫폼이나 화웨이(Huawei)의 ADS(Advanced Driving System) 등 중국의 자율주행 솔루션은 이미 글로벌 최고 수준에 근접했으며, 방대한 데이터 학습량과 빠른 업데이트 주기를 통해 기술 격차를 빠르게 좁히고 있다""고 진단했다. 그는 이어 ""현대차가 자체적인 차량용 OS와 자율주행 SW 플랫폼을 성공적으로 구축하지 못한다면, 미래차의 두뇌를 중국에 의존하게 되어 단순한 '하드웨어 조립 공장'으로 전락할 위험이 있다""고 지적했다.

이러한 주장의 배경에는 중국이 가진 거대한 내수 시장과 정부의 전폭적인 지원이 있다. 중국 기업들은 매일 수백만 대의 차량에서 생성되는 주행 데이터를 실시간으로 수집·분석하여 AI 알고리즘을 고도화하고 있으며, 이는 제한된 환경에서 데이터를 수집하는 국내 기업과는 비교할 수 없는 경쟁 우위 요소다.

물론 현대차그룹 역시 '포티투닷(42dot)'을 중심으로 자체 SDV 플랫폼 개발에 총력을 기울이고 있다. 그러나 업계에서는 단순한 기술 개발을 넘어, 유능한 SW 인재를 확보하고 개방적인 개발 문화를 정착시키는 근본적인 체질 개선이 병행되지 않는다면 중국과의 기술 경쟁에서 뒤처질 수밖에 없다고 입을 모은다. 이번 경고는 현대차가 '소프트웨어 기업으로의 전환'이라는 목표를 달성하기 위해 더욱 속도를 내야 함을 시사한다.",1
SAMPLE_22,"'한국판 IRA' 조세특례제한법 개정안, 국회 본회의 통과","국내 투자 활성화를 목표로 하는 '한국판 IRA' 법안, 즉 조세특례제한법(조특법) 개정안이 국회 본회의를 최종 통과했다. 이 법안은 반도체, 배터리 등 국가전략기술 분야의 국내 시설 투자에 대한 세액공제율을 대폭 상향하는 것을 핵심 내용으로 하고 있어, 관련 산업계의 대규모 투자를 촉진할 기폭제가 될 것으로 기대된다.

이번에 통과된 개정안에 따르면, 대기업 및 중견기업의 국가전략기술 시설 투자에 대한 세액공제율은 기존 8%에서 15%로, 중소기업은 16%에서 25%로 각각 2배 가까이 상향 조정된다. 또한, 올해 투자 증가분에 대해서는 10%의 추가 공제 혜택(임시투자세액공제)을 제공하여, 기업들이 최대 35%(중소기업 기준)의 파격적인 세금 감면 혜택을 받을 수 있는 길이 열렸다.

정부는 이번 조치가 미국의 인플레이션 감축법(IRA), 칩스법(CHIPS Act) 등에 대응하여 국내 첨단 산업의 글로벌 경쟁력을 확보하고, 해외로 빠져나가던 기업 투자를 국내로 유인(리쇼어링)하는 효과를 가져올 것으로 보고 있다. 기획재정부 관계자는 ""이번 세제 지원은 세계 최고 수준""이라며, ""어려운 경제 여건 속에서 기업 투자를 촉진하고 양질의 일자리를 창출하는 선순환 구조를 만드는 데 기여할 것""이라고 법안 통과의 의의를 설명했다.

재계는 즉각 환영의 뜻을 밝혔다. 다만, 법안의 실효성을 높이기 위해서는 까다로운 공제 요건을 완화하고 정책의 일관성을 유지하는 등 후속 조치가 뒷받침되어야 한다는 목소리도 나온다. '한국판 IRA' 법안이 실질적인 투자 확대로 이어져 한국 경제의 새로운 성장 동력으로 작용할 수 있을지 귀추가 주목된다.",0
SAMPLE_23,"한국앤컴퍼니, 한온시스템 인수…30대그룹 첫 진입","한국타이어앤테크놀로지의 지주사인 한국앤컴퍼니그룹이 국내 최대 사모펀드(PEF) 운용사 한앤컴퍼니로부터 글로벌 1위 자동차 열에너지 관리 솔루션 기업인 한온시스템의 경영권을 인수했다. 약 1조 7천억 원이 투입된 이번 빅딜을 통해 한국앤컴퍼니그룹은 자산 총액 26조 원을 넘어서며 재계 순위 30대 그룹에 처음으로 진입하게 됐다.

이번 인수는 한국앤컴퍼니그룹이 타이어 중심의 사업 구조에서 벗어나, 미래 전기차 시대를 선도하는 '하이테크 기업'으로 도약하기 위한 중대한 전략적 결정이다. 한온시스템은 전기차의 배터리 성능과 효율을 좌우하는 열관리 시스템 분야에서 독보적인 기술력을 보유한 글로벌 기업으로, 현대차그룹, 포드, 폭스바겐 등 전 세계 대부분의 완성차 업체를 고객사로 두고 있다.

한국앤컴퍼니 관계자는 ""타이어와 열관리 시스템은 모두 자동차의 주행 성능과 에너지 효율에 직결되는 핵심 부품""이라며, ""이번 인수를 통해 양사 간의 기술적 시너지를 창출하고, 전기차 핵심 부품 시장에서의 글로벌 리더십을 더욱 공고히 할 것""이라고 인수의의를 밝혔다.

자동차 산업의 패러다임이 전동화로 급격히 전환되는 가운데, 한국앤컴퍼니의 이번 결단은 그룹의 미래 성장 동력을 확보하는 결정적인 '신의 한 수'가 될 수 있다는 평가가 나온다. 향후 양사의 통합 과정과 시너지 창출 전략이 그룹의 미래를 좌우할 핵심 과제가 될 전망이다.",1
SAMPLE_24,車카메라 경쟁력 강화 세계 점유율 1위 도전,"LG이노텍이 자율주행 시대를 맞아 폭발적으로 성장하는 차량용 카메라 모듈 시장에서 세계 1위 자리에 오르겠다는 도전적인 목표를 공식화했다. 이를 위해 회사는 독보적인 광학 기술력을 바탕으로 제품 포트폴리오를 고도화하고, 멕시코 등 북미 생산 거점에 수천억 원 규모의 투자를 단행하며 생산 능력을 대폭 확대하고 있다.

최근 자동차는 단순한 이동 수단을 넘어 '움직이는 IT 기기'로 진화하면서, 차량 한 대에 탑재되는 카메라의 수가 평균 10개를 넘어서고 있다. 특히 첨단운전자보조시스템(ADAS)과 자율주행 기술이 고도화될수록 외부 환경을 정밀하게 인식하기 위한 고화소, 고성능 카메라의 중요성은 더욱 커지고 있다. LG이노텍은 이러한 시장 변화에 대응해 악천후에서도 선명한 시야를 확보하는 '센서 퓨전 카메라', 렌즈의 오염을 자동으로 제거하는 '히팅 및 클리닝 카메라' 등 혁신 제품을 잇달아 선보이며 기술 격차를 벌리고 있다.

LG이노텍 관계자는 ""스마트폰 카메라에서 1위를 차지한 독보적인 광학 설계 및 정밀 제조 기술을 자동차 분야로 확대 적용하고 있다""며 ""품질과 성능, 안정성 모든 면에서 고객이 신뢰할 수 있는 제품을 공급해 2027년까지 글로벌 1위 공급업체로 도약할 것""이라고 밝혔다.

글로벌 차량용 카메라 시장은 연평균 20% 이상의 가파른 성장세가 예상되는 유망 분야다. LG이노텍의 공격적인 투자와 기술 리더십 확보 전략이 치열한 시장 경쟁 속에서 어떠한 결실을 맺을지 업계의 관심이 집중되고 있다.",1
SAMPLE_25,"코오롱인더, 300억 투자 베트남 타이어코드 증설","코오롱인더스트리가 베트남 타이어코드 생산 공장에 300억 원을 추가로 투자해 연간 생산 능력을 1만 9,200톤 확대하는 증설을 완료했다. 이번 증설은 글로벌 타이어 시장의 회복세에 선제적으로 대응하고, 고부가가치 제품 생산을 통해 시장 지배력을 강화하기 위한 전략의 일환이다.

타이어코드는 타이어의 안전성과 내구성, 주행성을 좌우하는 핵심 소재로, 코오-롱인더스트리는 폴리에스터(PET) 타이어코드 부문에서 세계 시장 점유율 1위를 차지하고 있다. 베트남 공장은 코오롱인더스트리의 글로벌 생산 거점 중 하나로, 이번 증설을 통해 총 연산 10만 3,200톤의 생산 능력을 갖추게 되었다. 이는 단일 공장으로는 세계 최대 규모다.

이번 증설은 단순한 생산량 확대를 넘어, 친환경 및 고성능 타이어용 제품 생산에 초점이 맞춰져 있다. 특히 전기차 보급 확대로 수요가 급증하고 있는 고강도·저소음 타이어용 하이엔드 제품 생산 비중을 높여 수익성을 극대화한다는 계획이다. 코오롱인더스트리 관계자는 ""이번 증설은 우리의 글로벌 경쟁력을 한 단계 더 끌어올리는 계기가 될 것""이라며 ""베트남 공장을 중심으로 원가 경쟁력과 품질을 모두 확보해 글로벌 1위 위상을 공고히 하겠다""고 밝혔다.

글로벌 공급망 재편과 미·중 무역 갈등 속에서 베트남이 새로운 생산 기지로 부상하면서, 코오롱인더스트리의 이번 투자는 안정적인 생산 및 수출 기반을 확보하는 전략적 의미도 지닌다. 향후 코오롱인더스트리는 베트남 공장을 교두보 삼아 북미와 유럽 시장 공략에 더욱 박차를 가할 전망이다.",1
SAMPLE_26,"한화·LG, 에너지 동맹…""테슬라 잡자""","한화큐셀과 LG에너지솔루션이 태양광과 에너지저장장치(ESS)를 결합한 '통합 에너지 솔루션' 사업을 위해 전략적 동맹을 맺었다. 이는 각 사의 강점을 결합해 가정용 및 산업용 에너지 시장에서 압도적인 점유율을 차지하고 있는 테슬라의 '에너지 생태계'에 본격적으로 도전장을 내민 것으로 풀이된다.

이번 동맹의 핵심은 한화큐셀의 세계적인 태양광 모듈 기술과 LG에너지솔루션의 고성능 ESS 배터리 기술을 하나의 패키지로 묶어 판매하는 것이다. 소비자들은 태양광으로 낮에 생산한 전기를 ESS에 저장했다가 밤에 사용함으로써, 전기 요금을 절감하고 에너지 자립도를 높일 수 있다. 양사는 공동 R&D를 통해 양 제품 간의 호환성과 에너지 효율을 극대화하고, 통합 설치 및 A/S 서비스까지 제공할 계획이다.

양사 관계자는 ""이번 협력은 단순한 제품 결합을 넘어, 고객에게 최적의 에너지 경험을 제공하는 '솔루션 프로바이더'로 거듭나기 위한 것""이라며 ""테슬라가 주도하는 글로벌 에너지 시장에서 'K-에너지 연합'의 기술력을 보여줄 것""이라고 밝혔다.

전 세계적으로 분산 발전과 에너지 효율의 중요성이 커지면서, 태양광-ESS 결합 시장은 연평균 30% 이상의 고성장이 예상되는 블루오션이다. 한화와 LG의 이번 동맹이 글로벌 에너지 시장의 판도를 바꿀 수 있을지 업계의 관심이 집중되고 있다.",0
